0	5720	5
0	3413	5
0	9055	4
0	2091	4
0	2126	4
0	1123	4
0	1051	4
0	2241	5
0	2539	5
0	21876	4
0	637	5
0	11985	4
0	20812	5
0	8134	5
0	13855	5
0	161	4
0	10692	4
0	4015	5
0	6080	5
0	581	5
0	15704	5
0	6910	5
0	558	4
0	7219	4
0	4264	4
0	11727	5
0	6063	5
0	8052	5
0	18279	5
0	7976	4
0	14451	4
0	6914	5
0	405	5
1	13974	5
1	4719	5
1	18156	4
1	5158	5
1	21038	4
1	3750	4
1	63	5
1	3291	4
1	98	4
1	424	5
1	9451	4
1	17326	5
1	3083	5
1	1213	5
1	18965	5
1	11904	5
1	9491	5
1	16238	4
1	1125	4
1	1054	5
1	7157	5
1	6084	4
1	1065	4
1	1809	5
1	3275	5
1	14874	4
1	1448	5
1	4954	4
1	859	5
1	5261	5
2	9805	4
2	2742	5
2	810	5
2	9203	4
2	20659	4
2	2221	4
2	777	4
2	2494	4
2	13175	4
2	2202	5
2	534	4
3	4646	5
3	18141	4
3	1289	4
3	17380	5
3	6977	5
3	734	4
3	11017	5
3	10524	5
3	2149	5
3	21478	5
3	278	5
3	11513	5
3	408	4
3	4960	5
3	15569	5
3	21116	5
3	3119	5
3	1088	5
3	14662	4
3	6499	5
3	2899	5
4	10019	5
4	8720	5
4	8037	5
4	19600	4
4	17025	4
4	17015	5
4	6469	5
4	4742	4
4	10975	5
4	5542	4
4	3291	4
4	6900	5
4	21713	5
4	17464	5
4	1336	4
4	1452	5
4	11248	4
4	982	4
4	21806	4
4	5431	4
4	382	5
4	7231	4
4	17052	4
4	942	4
4	15942	4
4	3241	4
4	8893	5
4	17668	4
4	10944	4
4	19181	4
4	13594	4
4	20628	4
4	5998	5
4	8315	4
4	3412	4
4	3041	5
4	11758	4
4	274	5
4	20825	4
4	17974	4
4	2848	4
4	14089	4
4	8826	4
4	981	4
4	12586	4
4	1548	5
4	7462	4
4	11876	4
4	748	5
4	16632	4
4	6392	4
4	2413	4
4	3520	4
4	1644	4
4	243	5
4	15324	4
4	12515	4
4	21719	4
4	8556	4
4	19048	4
4	15413	5
4	15869	4
4	1646	4
4	10215	5
4	149	4
4	2345	4
4	9408	5
4	5364	4
4	1632	4
4	18163	4
4	5623	4
4	176	4
4	8142	4
4	7475	4
4	18924	5
4	7035	4
4	12796	4
4	19217	4
4	16495	4
4	13202	4
4	8398	5
4	15913	5
4	11044	4
4	7580	5
4	20504	4
4	639	4
4	15916	4
4	5110	5
4	21895	4
4	1532	5
4	7077	4
4	9192	4
4	214	4
4	3657	4
4	7824	5
4	1079	5
4	1134	5
4	577	4
4	242	5
4	4854	4
4	987	4
4	8972	4
4	16265	5
4	15744	4
4	3382	5
4	627	5
4	1824	5
4	191	5
4	7904	4
4	1759	5
4	8153	5
4	443	5
4	12232	5
4	10791	4
4	14030	4
4	14850	4
4	922	5
4	1280	4
4	11821	5
4	2299	5
4	19311	4
4	3903	5
4	591	4
4	6253	4
4	9596	4
4	10351	4
4	15444	5
4	17550	4
4	19177	4
4	1173	5
4	3259	4
4	2005	5
4	2429	4
4	7948	5
4	11512	4
4	16731	5
4	11309	4
4	5988	4
4	8025	4
4	2504	5
4	15243	4
4	19613	4
4	10353	4
4	6590	4
4	13264	4
4	19797	4
4	5562	4
4	4572	4
4	9325	4
4	569	4
4	6622	4
4	14904	4
4	1055	4
4	1274	5
4	4401	4
4	909	4
4	2937	5
4	11543	4
4	15431	4
4	3600	5
4	4221	5
4	1363	5
4	13948	4
4	9825	5
4	298	4
4	1891	4
4	9568	4
4	488	5
4	1261	4
5	8919	5
5	8020	5
5	2921	5
6	92	4
6	12361	4
6	2593	4
6	6451	4
6	915	5
6	1452	5
6	653	4
6	1229	5
6	11669	5
6	4641	4
6	2347	4
6	180	4
6	982	4
6	77	5
6	409	4
6	201	4
6	12584	4
7	149	5
7	3203	5
7	5281	5
7	4048	5
7	5829	5
7	235	5
7	14927	5
8	6344	5
8	5538	4
8	14953	4
8	15	5
8	1246	5
8	3361	4
8	10456	4
8	16374	4
8	1578	4
8	11551	4
8	427	5
8	10302	4
8	3762	5
8	230	4
8	16614	4
8	4781	4
8	287	4
8	4501	5
8	5020	4
8	7851	4
8	727	4
8	3981	4
8	10382	4
8	8390	4
8	4540	4
8	8874	5
8	204	5
8	43	5
8	527	4
8	17283	4
9	35	4
9	11484	4
9	765	4
9	368	4
9	357	4
9	1022	4
9	1672	4
9	1803	4
10	8429	5
10	9747	4
10	1886	4
10	6585	5
10	20455	5
10	3085	4
10	1783	4
10	898	4
10	478	4
10	3173	4
10	14484	5
10	2013	5
11	19761	4
11	7535	4
11	7409	4
11	3737	4
11	5528	4
11	672	4
11	4707	4
11	9713	5
11	6494	4
11	20037	5
11	8669	4
11	6622	5
11	13974	5
11	7933	5
11	1887	4
11	801	5
11	1528	5
11	18826	4
11	2199	4
11	3328	4
11	8804	5
11	770	5
11	2526	4
11	5919	4
11	13569	4
11	10871	5
11	5715	4
11	304	4
11	323	4
11	517	4
11	9711	5
11	3347	4
11	2758	4
12	2577	4
12	1767	5
12	4899	5
12	166	4
12	12035	4
12	1508	5
12	1802	5
12	2525	4
12	8595	4
12	2281	4
12	1921	5
12	204	5
12	337	4
12	8982	4
12	15120	4
12	3816	5
12	15657	4
12	3292	4
12	3707	5
12	467	4
12	7580	5
12	13202	4
12	9879	4
12	7519	4
12	11809	5
12	3428	4
12	8241	5
12	1488	4
12	260	5
12	18120	4
12	19698	4
12	1877	5
12	8100	4
12	98	4
12	15025	5
12	7290	5
12	749	4
12	3109	4
12	955	4
12	3103	4
12	8347	5
12	1026	4
13	1939	4
13	3561	4
13	2930	4
13	490	4
13	14858	4
13	10863	5
13	2859	4
13	13901	4
13	2676	4
13	2950	4
13	464	5
13	2828	4
14	2949	4
14	15	5
14	21785	4
14	7528	4
14	416	4
14	13751	4
14	3003	4
14	7123	5
14	453	4
14	7086	4
15	5315	4
15	1453	4
15	2573	4
15	6336	5
15	12508	4
15	891	5
15	84	4
15	188	5
15	3394	4
15	1372	5
15	1074	5
15	8859	5
15	3906	5
15	19139	4
15	656	4
15	982	4
15	13860	5
15	365	4
15	1152	4
15	9311	4
15	356	4
15	2842	5
15	7486	5
15	5507	4
15	1682	4
15	63	5
15	913	4
16	1272	4
16	3318	4
16	4538	4
16	14979	5
16	16015	4
16	1280	5
16	1697	5
16	286	4
16	15055	4
16	9781	5
16	498	5
16	6685	5
16	5201	5
16	11200	4
16	12850	5
16	3633	4
16	4737	5
16	267	5
16	472	5
16	20481	4
16	5834	4
16	677	5
16	174	4
16	891	5
16	4918	5
16	1361	5
16	4470	5
16	20577	5
16	419	5
16	3501	4
17	7076	5
17	1338	4
17	5596	4
18	2593	5
18	593	5
18	16589	5
18	2221	5
18	18399	5
18	17219	5
19	469	5
19	4307	5
19	4577	5
19	8671	5
19	3544	5
19	21309	5
19	367	5
19	6217	5
19	609	5
19	12284	5
19	492	5
19	10827	5
19	277	5
19	1921	5
19	8881	5
19	12893	5
19	5045	5
19	1517	5
19	6763	5
19	2411	5
19	11837	4
20	860	4
20	2334	5
20	5101	4
20	9260	4
20	825	5
20	1802	5
20	1073	5
20	2418	5
21	56	5
21	9847	4
21	4356	4
21	2222	5
21	1786	4
21	4643	4
21	9279	4
21	2753	4
21	1224	4
21	3817	5
21	7379	4
22	11201	5
22	18753	5
22	191	4
22	9622	4
22	17422	4
22	435	4
22	8127	4
22	6573	4
22	2468	4
22	652	5
22	2628	5
22	1233	5
22	3457	4
22	12568	4
22	729	4
22	19029	4
22	214	4
22	1090	5
22	5762	4
22	7736	5
22	87	5
22	13488	4
22	12277	5
23	2807	4
23	5303	5
23	3855	4
23	1855	5
24	16848	5
24	1648	4
24	17985	4
24	19401	4
24	444	5
24	3249	4
24	204	5
24	17020	4
24	736	4
24	1434	5
25	756	5
25	3618	5
25	277	5
26	20458	4
26	11673	4
26	3498	4
26	6809	4
26	7867	4
26	277	5
27	8760	4
27	16046	4
27	12230	4
27	4613	4
27	10247	4
27	9934	5
27	12156	4
27	91	4
27	213	4
27	17624	4
27	16834	5
27	12265	4
27	11707	5
27	21105	4
28	6377	5
28	1746	5
28	971	5
28	9793	5
28	8988	5
29	221	4
29	1972	5
29	7072	4
29	2077	4
29	17115	4
29	14098	4
29	10403	4
29	15912	5
29	15553	5
30	925	4
31	188	5
31	7228	5
31	1459	4
31	4410	4
31	1128	4
31	16836	5
31	519	4
31	4544	4
31	3436	4
31	727	4
31	17424	4
31	4980	4
31	2242	5
31	339	4
31	949	4
31	10390	5
31	4998	4
31	7181	4
31	7295	5
31	2507	4
32	260	4
33	16635	4
33	14959	4
33	10716	5
33	11271	5
33	2145	5
33	7263	5
33	877	4
33	3600	5
33	1047	4
33	4935	5
33	2280	5
33	5408	4
33	438	4
33	790	4
33	1052	4
34	28	4
34	333	4
34	9682	4
34	2529	4
34	8087	4
35	222	4
35	585	4
36	13698	4
36	511	5
36	700	4
36	15228	4
36	5236	4
36	1877	5
36	1353	4
36	232	5
36	15270	4
36	1919	5
37	3235	5
37	18984	5
37	9164	5
37	216	5
37	6088	4
37	725	4
38	373	4
38	9222	5
38	4839	4
39	12053	5
39	17455	5
39	21480	5
39	3643	5
39	3703	4
39	277	5
39	14255	5
39	12435	5
39	523	4
39	14873	4
39	11342	5
39	478	4
39	14651	5
39	17593	5
39	5669	5
39	16781	5
39	5911	5
39	16681	5
39	482	5
39	9094	4
39	2196	5
39	2411	4
39	4638	5
39	12082	5
39	3163	4
39	17388	5
39	5063	5
39	13805	5
40	8	5
40	5162	4
40	1074	4
40	10029	5
40	6	5
40	14221	4
40	4761	5
40	722	4
40	8957	5
40	263	4
41	7708	5
41	4843	4
41	3817	4
41	429	4
41	4583	4
41	5	4
41	4246	4
41	648	5
41	668	4
42	10600	5
42	7177	5
42	3361	4
42	13602	5
